chr10	126138480	126138481	44.4444	18	-	126138480	126138481	90,150,0	0	11
chr10	126138491	126138492	27.2727	22	-	126138491	126138492	60,180,0	0	13
chr10	126138494	126138495	27.2727	22	-	126138494	126138495	60,180,0	0	13
chr10	126138516	126138517	35.7143	14	-	126138516	126138517	90,150,0	0	16
chr10	126138519	126138520	33.3333	12	-	126138519	126138520	90,150,0	0	16
chr10	126138525	126138526	30	10	-	126138525	126138526	60,180,0	0	16
chr10	126138530	126138531	22.2222	9	-	126138530	126138531	60,180,0	0	16
chr10	126138533	126138534	20	10	-	126138533	126138534	30,210,0	0	16
chr10	126138537	126138538	14.2857	7	-	126138537	126138538	30,210,0	0	17
chr10	126138540	126138541	14.2857	7	-	126138540	126138541	30,210,0	0	19
chr10	126138543	126138544	14.2857	7	-	126138543	126138544	30,210,0	0	20
chr10	126138545	126138546	14.2857	7	-	126138545	126138546	30,210,0	0	20
chr10	126138560	126138561	14.2857	7	-	126138560	126138561	30,210,0	0	23
chr10	126138563	126138564	14.2857	7	-	126138563	126138564	30,210,0	0	23
chr10	126138567	126138568	16.6667	6	-	126138567	126138568	30,210,0	0	23
chr10	126138579	126138580	16.6667	6	-	126138579	126138580	30,210,0	1	22
chr10	126138593	126138594	20	5	-	126138593	126138594	30,210,0	0	17
chr10	126138615	126138616	0	8	-	126138615	126138616	0,240,0	0	8
chr10	126138621	126138622	0	11	-	126138621	126138622	0,240,0	0	6
chr10	126138623	126138624	0	11	-	126138623	126138624	0,240,0	0	7
chr10	126138651	126138652	0	7	-	126138651	126138652	0,240,0	0	0
chr10	126138659	126138660	0	8	-	126138659	126138660	0,240,0	0	0
chr10	126138664	126138665	0	9	-	126138664	126138665	0,240,0	0	2
chr10	126138673	126138674	0	9	-	126138673	126138674	0,240,0	0	2
chr10	126138676	126138677	0	10	-	126138676	126138677	0,240,0	0	3
chr10	126138678	126138679	0	10	-	126138678	126138679	0,240,0	0	3
chr10	126138688	126138689	0	9	-	126138688	126138689	0,240,0	0	4
chr10	126138690	126138691	0	10	-	126138690	126138691	0,240,0	0	5
chr10	126138693	126138694	0	8	-	126138693	126138694	0,240,0	0	5
chr10	126138703	126138704	0	8	-	126138703	126138704	0,240,0	0	6
chr10	126138706	126138707	0	7	-	126138706	126138707	0,240,0	0	7
chr10	126138713	126138714	14.2857	7	-	126138713	126138714	30,210,0	0	8
chr10	126138724	126138725	9.09091	11	-	126138724	126138725	0,240,0	0	9
chr10	126138737	126138738	16.6667	12	-	126138737	126138738	30,210,0	0	9
chr10	126138745	126138746	25	12	-	126138745	126138746	60,180,0	0	9
chr10	126138747	126138748	25	12	-	126138747	126138748	60,180,0	0	9
chr10	126138751	126138752	25	12	-	126138751	126138752	60,180,0	0	9
chr10	126138765	126138766	25	8	-	126138765	126138766	60,180,0	0	9
chr10	126138777	126138778	25	8	-	126138777	126138778	60,180,0	0	10
chr10	126138779	126138780	25	8	-	126138779	126138780	60,180,0	0	10
chr10	126138781	126138782	28.5714	7	-	126138781	126138782	60,180,0	0	11
chr10	126138785	126138786	14.2857	7	-	126138785	126138786	30,210,0	0	11
chr10	126138790	126138791	33.3333	6	-	126138790	126138791	90,150,0	0	14
chr10	126138792	126138793	16.6667	6	-	126138792	126138793	30,210,0	0	13
chr10	126138794	126138795	0	5	-	126138794	126138795	0,240,0	0	14
chr10	126138798	126138799	0	5	-	126138798	126138799	0,240,0	0	14
chr10	126138800	126138801	0	4	-	126138800	126138801	0,240,0	0	18
chr10	126138815	126138816	0	5	-	126138815	126138816	0,240,0	0	18
chr10	126138821	126138822	37.5	8	-	126138821	126138822	90,150,0	0	18
chr10	126138823	126138824	37.5	8	-	126138823	126138824	90,150,0	0	18
chr10	126138825	126138826	50	8	-	126138825	126138826	90,150,0	0	18
chr10	126138831	126138832	33.3333	9	-	126138831	126138832	90,150,0	0	18
chr10	126138853	126138854	42.1053	19	-	126138853	126138854	90,150,0	0	16
chr10	126138859	126138860	55	20	-	126138859	126138860	120,120,0	0	9
chr10	126138861	126138862	36.8421	19	-	126138861	126138862	90,150,0	0	5
chr10	126138879	126138880	38.0952	21	-	126138879	126138880	90,150,0	0	4
chr10	126138895	126138896	63.1579	19	-	126138895	126138896	150,90,0	0	3
chr10	126138936	126138937	54.5455	11	-	126138936	126138937	120,120,0	0	7
chr10	126138945	126138946	56.25	16	-	126138945	126138946	120,120,0	0	6
chr10	126139004	126139005	38.8889	18	-	126139004	126139005	90,150,0	0	3
chr10	126139018	126139019	53.8462	26	-	126139018	126139019	120,120,0	0	2
chr10	126139049	126139050	33.3333	21	-	126139049	126139050	90,150,0	0	4
chr10	126139058	126139059	33.3333	18	-	126139058	126139059	90,150,0	0	3
chr10	126139076	126139077	31.25	16	-	126139076	126139077	90,150,0	0	4
chr10	126139092	126139093	26.6667	15	-	126139092	126139093	60,180,0	0	6
chr10	126139117	126139118	55.5556	9	-	126139117	126139118	120,120,0	0	7
chr10	126139156	126139157	62.5	8	-	126139156	126139157	150,90,0	0	8
chr10	126139161	126139162	80	5	-	126139161	126139162	180,60,0	0	14
chr10	126139182	126139183	50	6	-	126139182	126139183	90,150,0	0	22
chr10	126139202	126139203	62.5	8	-	126139202	126139203	150,90,0	0	22
chr10	126139273	126139274	60	5	-	126139273	126139274	120,120,0	0	10
chr10	126139328	126139329	33.3333	6	-	126139328	126139329	90,150,0	0	11
chr10	126139344	126139345	75	4	-	126139344	126139345	180,60,0	0	11
chr10	126139423	126139424	41.6667	12	-	126139423	126139424	90,150,0	0	10
chr10	126139435	126139436	55.5556	18	-	126139435	126139436	120,120,0	0	12
chr10	126139513	126139514	57.1429	14	-	126139513	126139514	120,120,0	0	2
chr10	126139538	126139539	76.4706	17	-	126139538	126139539	180,60,0	0	3
chr10	126139566	126139567	76.4706	17	-	126139566	126139567	180,60,0	0	3
chr10	126139682	126139683	71.4286	14	-	126139682	126139683	180,60,0	0	15
chr10	126139753	126139754	31.25	16	-	126139753	126139754	90,150,0	0	5
chr10	126139901	126139902	58.3333	12	-	126139901	126139902	120,120,0	0	7
chr10	126139916	126139917	81.8182	11	-	126139916	126139917	210,0,0	0	7
chr10	126140125	126140126	58.8235	17	-	126140125	126140126	120,120,0	0	8
chr10	126140141	126140142	57.1429	7	-	126140141	126140142	120,120,0	0	9
chr10	126140176	126140177	50	6	-	126140176	126140177	90,150,0	0	3
chr10	126140241	126140242	62.5	8	-	126140241	126140242	150,90,0	0	1
chr10	126140294	126140295	80	5	-	126140294	126140295	180,60,0	0	1
chr10	126140298	126140299	75	4	-	126140298	126140299	180,60,0	0	1
chr10	126140389	126140390	50	8	-	126140389	126140390	90,150,0	0	0
chr10	126140447	126140448	75	8	-	126140447	126140448	180,60,0	0	0
chr10	126140531	126140532	100	7	-	126140531	126140532	210,0,0	0	6
chr10	126140533	126140534	100	7	-	126140533	126140534	210,0,0	0	6
